energy,s004,s005,s006,s007,s008,s009,s010,mean
2.484049999999999727e+03,1.211654999999999927e+00,1.284885999999999973e+00,1.258129999999999971e+00,1.286148999999999987e+00,9.215212000000000403e-01,1.135586999999999902e+00,1.155270999999999937e+00,1.179028457142857311e+00
2.484300000000000182e+03,1.162959999999999994e+00,1.124686000000000075e+00,1.210631000000000013e+00,1.145947999999999967e+00,9.756375999999999937e-01,9.841433000000000542e-01,9.609313000000000438e-01,1.080705314285714369e+00
2.484550000000000182e+03,1.094033000000000033e+00,1.066540999999999961e+00,1.189745000000000053e+00,1.048027999999999960e+00,9.769516999999999785e-01,9.224984000000000517e-01,1.072184000000000026e+00,1.052854442857142692e+00
2.484799999999999727e+03,1.066621000000000041e+00,1.109521999999999897e+00,1.018043999999999949e+00,1.044364000000000070e+00,9.714264999999999706e-01,8.986148000000000469e-01,9.820330999999999921e-01,1.012946485714285583e+00
2.485039999999999964e+03,1.032059999999999977e+00,9.921815000000000495e-01,9.704458999999999724e-01,8.589902000000000371e-01,8.472425000000000095e-01,9.618896000000000113e-01,1.072586999999999957e+00,9.621995285714286528e-01
2.485289999999999964e+03,1.023832000000000075e+00,1.068839000000000095e+00,1.045894000000000101e+00,9.625591000000000008e-01,8.670297000000000143e-01,9.907162000000000468e-01,8.351167000000000451e-01,9.705695285714285303e-01
2.485539999999999964e+03,9.454776000000000291e-01,1.005903999999999909e+00,9.860468999999999484e-01,1.013449000000000044e+00,8.537375000000000380e-01,9.645169000000000104e-01,9.846953000000000511e-01,9.648324571428571472e-01
2.485789999999999964e+03,9.608008000000000104e-01,1.076402999999999999e+00,9.800124999999999531e-01,9.914813999999999572e-01,8.736312000000000522e-01,8.582714000000000176e-01,7.224028999999999590e-01,9.232861714285715005e-01
2.486029999999999745e+03,8.539754999999999985e-01,8.811160000000000103e-01,9.286022999999999916e-01,7.731706999999999885e-01,8.113314999999999833e-01,9.196037999999999712e-01,8.934895999999999949e-01,8.658984857142856262e-01
2.486279999999999745e+03,9.953520999999999619e-01,9.713239000000000178e-01,8.945999000000000034e-01,8.763265999999999556e-01,7.613465000000000371e-01,7.837564999999999671e-01,7.594804000000000554e-01,8.631694142857142538e-01
2.486530000000000200e+03,6.741951999999999945e-01,9.173229000000000521e-01,8.002747999999999529e-01,6.370392999999999750e-01,6.793679999999999719e-01,9.461810000000000498e-01,8.630029000000000172e-01,7.881977285714285575e-01
2.486780000000000200e+03,7.982116000000000211e-01,8.106605999999999534e-01,6.206644000000000050e-01,7.974816000000000127e-01,8.340625000000000400e-01,9.046125000000000416e-01,7.964651999999999843e-01,7.945940571428570243e-01
2.487029999999999745e+03,8.129880000000000440e-01,8.266088999999999798e-01,8.263023000000000451e-01,7.513111000000000095e-01,7.955501000000000378e-01,6.685653000000000290e-01,7.639553999999999512e-01,7.778973000000001248e-01
2.487280000000000200e+03,8.858991999999999978e-01,8.246004000000000111e-01,8.698768000000000056e-01,8.143099000000000309e-01,7.969629999999999770e-01,8.241773000000000016e-01,8.551980000000000137e-01,8.387177999999998468e-01
