energy,s042,s043,s044,s045,mean
2.510789999999999964e+03,7.912618000000000151e-01,8.228550999999999505e-01,8.660160000000000080e-01,8.936486000000000152e-01,8.434453750000000527e-01
2.511050000000000182e+03,5.852355000000000196e-01,9.866127000000000091e-01,7.910051999999999639e-01,9.498062999999999922e-01,8.281649250000000517e-01
2.511299999999999727e+03,7.996375999999999484e-01,1.013290000000000024e+00,8.527080000000000215e-01,1.024329999999999963e+00,9.224913999999999614e-01
2.511559999999999945e+03,8.002418999999999505e-01,7.765360000000000040e-01,9.129775999999999447e-01,5.872994000000000270e-01,7.692637249999999538e-01
2.511820000000000164e+03,7.452792999999999779e-01,1.152255000000000029e+00,6.787444000000000255e-01,9.704047999999999563e-01,8.866708749999999695e-01
2.512079999999999927e+03,9.801598000000000255e-01,5.917272000000000087e-01,1.026866000000000057e+00,6.300698000000000132e-01,8.072057000000001370e-01
2.512340000000000146e+03,7.614144999999999941e-01,8.693537000000000070e-01,9.723262000000000294e-01,9.481239999999999668e-01,8.878045999999999438e-01
2.512589999999999691e+03,8.535781999999999536e-01,8.370172999999999641e-01,7.981935000000000002e-01,8.337651999999999841e-01,8.306385499999999755e-01
2.512849999999999909e+03,9.823422000000000542e-01,6.344969000000000303e-01,8.629613000000000422e-01,4.834270999999999985e-01,7.408068750000000868e-01
2.513110000000000127e+03,9.771480000000000166e-01,9.336195000000000466e-01,8.522440000000000015e-01,9.107079000000000146e-01,9.184298500000001031e-01
2.513369999999999891e+03,9.433042000000000371e-01,8.350404000000000160e-01,9.241498000000000212e-01,9.031894000000000311e-01,9.014209499999999986e-01
2.513630000000000109e+03,8.955570000000000475e-01,9.764209000000000360e-01,8.523353999999999653e-01,8.735572000000000337e-01,8.994676249999999929e-01
2.513880000000000109e+03,1.038429999999999964e+00,7.770529999999999937e-01,9.753889999999999505e-01,6.735621000000000524e-01,8.661085250000000180e-01
2.514139999999999873e+03,9.497491999999999601e-01,1.122179999999999955e+00,6.551909999999999679e-01,7.740861999999999465e-01,8.753016000000000130e-01
2.514400000000000091e+03,8.111840999999999635e-01,8.576399000000000106e-01,9.186619999999999786e-01,7.399765999999999844e-01,8.318656499999999010e-01
2.514660000000000309e+03,9.310751999999999917e-01,6.427283000000000301e-01,8.814290999999999654e-01,7.665081000000000255e-01,8.054351749999999477e-01
2.514920000000000073e+03,9.562663000000000135e-01,8.030388999999999999e-01,8.061738000000000515e-01,8.154293000000000236e-01,8.452270749999999389e-01
2.515179999999999836e+03,9.010955000000000492e-01,8.064883999999999942e-01,8.173618999999999746e-01,9.033073000000000352e-01,8.570632750000000133e-01
2.515440000000000055e+03,8.387358000000000313e-01,7.086538000000000004e-01,1.042419999999999902e+00,6.251063000000000036e-01,8.037289749999999566e-01
2.515699999999999818e+03,8.337497999999999854e-01,1.036194000000000059e+00,9.955893000000000104e-01,6.455421999999999549e-01,8.777688250000000858e-01
